Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
17983,"The Reverse of the Medal (Aubrey/Maturin, #11)",Patrick O'Brian,"O'Brian, Patrick",Simon Vance,"=""0786178183""","=""9780786178186""",5,4.43,Blackstone Audiobooks,Audio CD,0,2006,1986,2010/01/26,2010/02/02,,,read,,,,1,0
2014876,Macbeth,William Shakespeare,"Shakespeare, William",Alfred Harbage,"=""0140714014""","=""9780140714012""",5,3.90,Penguin Classics,Paperback,120,1956,1606,,2009/01/31,,,read,,,,1,0
328936,"Sharpe's Triumph (Sharpe, #2)",Bernard Cornwell,"Cornwell, Bernard",,"=""0060951974""","=""9780060951979""",4,4.12,Harper Paperbacks,Paperback,368,2012,1998,2010/01/15,2009/07/10,,,read,,,,1,0
22322,"Spook Country (Blue Ant, #2)",William Gibson,"Gibson, William",,"=""0399154302""","=""9780399154300""",3,3.71,Putnam Adult,Hardcover,371,2007,2007,2010/01/07,2010/01/06,,,read,,,,1,0
2845024,Anathem,Neal Stephenson,"Stephenson, Neal",,"=""0061474096""","=""9780061474095""",3,4.17,William Morrow,Hardcover,937,2008,2008,2010/01/04,2009/06/07,,,read,,,,1,0
497177,The Century,Peter Jennings,"Jennings, Peter",Todd Brewster,"=""0385483279""","=""9780385483278""",5,4.17,Doubleday Books,Hardcover,624,1999,1998,2000/05/01,2010/01/03,,,read,,,,1,0
17765,"Treason's Harbour (Aubrey/Maturin, #9)",Patrick O'Brian,"O'Brian, Patrick",Simon Vance,"=""0786180242""","=""9780786180240""",4,4.38,Blackstone Audiobooks,Audio CD,,2005,1983,2009/11/25,2010/01/03,,,read,,,,1,1
102463,"Strange Places (Hellboy, #6)",Mike Mignola,"Mignola, Mike",,"=""1593074751""","=""9781593074753""",3,4.29,Dark Horse Books,Paperback,128,2006,2006,2009/12/21,2010/01/03,,,read,,,,1,0
672492,The Far Side of the World (Aubrey & Maturin #10),Patrick O'Brian,"O'Brian, Patrick",,"=""0393308626""","=""9780393308624""",5,4.45,W. W. Norton  Company,Paperback,366,1992,1984,2009/12/18,2010/01/03,,,read,,,,1,1
21611,"The Forever War (The Forever War, #1)",Joe Haldeman,"Haldeman, Joe",,"=""0060510862""","=""9780060510862""",4,4.14,Voyager,Paperback,278,2003,1974,2009/12/28,2009/07/07,,,read,,,,1,0
3973,"Ilium (Ilium, #1)",Dan Simmons,"Simmons, Dan",,"=""0380817926""","=""9780380817924""",5,4.03,HarperTorch,Mass Market Paperback,731,2005,2003,2010/01/03,2009/07/07,,,read,,,,1,0
77429,The Ionian Mission (Aubrey & Maturin #8),Patrick O'Brian,"O'Brian, Patrick",,"=""0393308219""","=""9780393308211""",4,4.32,W. W. Norton  Company,Paperback,400,1992,1981,2009/11/01,2009/10/10,,,read,,,,1,1
328907,"Sharpe's Tiger (Sharpe, #1)",Bernard Cornwell,"Cornwell, Bernard",,"=""0060932309""","=""9780060932305""",3,4.12,HarperPerennial ,Paperback,385,2003,1997,2009/10/01,2009/06/06,,,read,,,,1,1
2679014,"Lords of the North (The Saxon Stories, #3)",Bernard Cornwell,"Cornwell, Bernard",,"=""0061149047""","=""9780061149047""",4,4.35,Harper Paperbacks,Paperback,317,2008,2007,2009/10/12,2009/10/10,,,read,,,,1,1
77433,The Surgeon's Mate (Aubrey & Maturin #7),Patrick O'Brian,"O'Brian, Patrick",,"=""0393308200""","=""9780393308204""",5,4.40,W. W. Norton  Company,Paperback,416,1992,1980,2009/09/25,2009/10/10,,,read,,,,1,1
397165,Sputnik Sweetheart,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,"=""0375726055""","=""9780375726057""",3,3.83,Vintage,Paperback,210,2002,1999,,2009/10/10,,,read,,,,1,0
167847,"Marooned in Realtime (Across Realtime, #2)",Vernor Vinge,"Vinge, Vernor",,"=""0765308843""","=""9780765308849""",4,4.10,Tor Books,Paperback,288,2004,1986,2009/10/04,2009/07/07,,,read,,,,1,1
102462,"Conqueror Worm (Hellboy, #5)",Mike Mignola,"Mignola, Mike",,"=""1593070926""","=""9781593070922""",4,4.35,Dark Horse Books,Paperback,144,2004,2002,,2009/09/26,,,read,,,,1,0
15888,An Instance of the Fingerpost,Iain Pears,"Pears, Iain",,"=""1573227951""","=""9781573227957""",3,3.93,Riverhead Books,Paperback,691,2000,1997,2009/09/26,2009/01/31,,,read,"Never actually finished it, but I don't think I'm going to.",,,1,1
24519,Patrick O'Brian's Navy,Richard O'Neill,"O'Neill, Richard","David Miller, Christopher Chant, Clive Wilkinson, Hardlines Staff","=""0762415401""","=""9780762415403""",3,4.24,Running Press,Hardcover,160,2003,2003,2009/09/04,2009/07/26,,,read,,,,1,1
102460,"The Right Hand of Doom (Hellboy, #4)",Mike Mignola,"Mignola, Mike",,"=""1593070934""","=""9781593070939""",3,4.33,Dark Horse Books,Paperback,144,2004,2000,2009/09/04,2009/09/04,,,read,,,,1,0
102461,"The Chained Coffin and Others (Hellboy, #3)",Mike Mignola,"Mignola, Mike",,"=""1593070918""","=""9781593070915""",3,4.23,Dark Horse,Paperback,176,2004,1998,2009/09/04,2009/09/04,,,read,,,,1,0
77426,The Fortune of War (Aubrey & Maturin #6),Patrick O'Brian,"O'Brian, Patrick",,"=""0393308138""","=""9780393308136""",5,4.41,W. W. Norton  Company,Paperback,355,1991,1979,2009/08/23,2009/08/06,,,read,,,,1,1
18545,Rosencrantz and Guildenstern Are Dead,Tom Stoppard,"Stoppard, Tom",,"=""0802132758""","=""9780802132758""",3,4.04,Grove Press,Paperback,126,1994,1966,1986/01/01,2009/08/06,,,read,,,,1,0
102459,"Wake the Devil (Hellboy, #2)",Mike Mignola,"Mignola, Mike",,"=""1593070950""","=""9781593070953""",3,4.21,Dark Horse Books,Paperback,144,2004,1997,2009/08/01,2009/08/06,,,read,,,,1,0
218275,A Sea of Words: A Lexicon and Companion to the Complete Seafaring Tales of Patrick O'Brian,Dean King,"King, Dean","John B. Hattendorf, J. Worth Estes","=""0805066152""","=""9780805066159""",4,4.09,Holt Paperbacks,Paperback,528,2000,1995,2009/07/26,2009/07/26,,,read,,,,1,1
8908,World War Z: An Oral History of the Zombie War,Max Brooks,"Brooks, Max",,"=""0307346609""","=""9780307346605""",5,4.01,Crown,Hardcover,342,2006,2006,2009/07/20,2008/09/06,,,read,,,,1,0
15195,The Complete Maus,Art Spiegelman,"Spiegelman, Art",,"=""0141014083""","=""9780141014081""",5,4.56,Penguin Books,Paperback,296,2003,1980,1997/01/01,2009/07/02,,,read,,,,1,0
102458,"Seed of Destruction (Hellboy, #1)",Mike Mignola,"Mignola, Mike",John Byrne,"=""1593070942""","=""9781593070946""",4,4.14,Dark Horse ,Paperback,128,2004,1994,2009/06/26,2009/07/02,,,read,,,,1,0
101086,Stonehenge,Bernard Cornwell,"Cornwell, Bernard",,"=""0060956852""","=""9780060956851""",2,3.67,Harper Perennial,Paperback,578,2004,1999,2009/06/18,2009/06/06,,,read,"I didn't actually finish this one.  The premise -- the building of Stonehenge -- was just too drawn out, and the character development was not compelling enough for me to finish the book.",,,1,0
4806,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,Dava Sobel,"Sobel, Dava",Neil Armstrong,"=""0802714625""","=""9780802714626""",3,3.97,Walker Books,Hardcover,184,2005,1995,2006/01/01,2009/06/07,,,read,,,,1,0
1317,Tides of War,Steven Pressfield,"Pressfield, Steven",,"=""0553381393""","=""9780553381399""",2,3.91,Bantam,Paperback,448,2001,2000,2009/03/01,2009/04/04,,,read,,,,1,0
68528,"The Pale Horseman (The Saxon Stories, #2)",Bernard Cornwell,"Cornwell, Bernard",Бърнард Корнуел,"=""0061144835""","=""9780061144837""",4,4.30,Harper Paperbacks,Paperback,349,2007,2006,2009/06/01,2009/06/06,,,read,,,,1,1
472331,Watchmen,Alan Moore,"Moore, Alan","Dave Gibbons, John    Higgins","=""0930289234""","=""9780930289232""",2,4.37,DC Comics,Paperback,416,2005,1987,2009/03/01,2009/04/04,,,read,,,,1,0
535510,The House of Mirth,Edith Wharton,"Wharton, Edith",Elizabeth Hardwick,"=""0375753753""","=""9780375753756""",4,3.96,Modern Library,Paperback,324,1999,1905,1998/01/01,2009/02/01,,,read,,,,1,0
12049,The Spider's House,Paul Bowles,"Bowles, Paul",Francine Prose,"=""0061137030""","=""9780061137037""",3,4.00,Ecco,Paperback,432,2006,1955,2002/01/01,2009/02/01,,,read,"I never actually finished this one because of time constraints, but I liked it.  Somewhat less than the other things I'd read by him.",,,1,0
824986,The Quincunx,Charles Palliser,"Palliser, Charles",,"=""0345371135""","=""9780345371133""",3,4.00,Ballantine Books,Paperback,787,1990,1989,,2009/01/31,,,read,,,,1,0
17717,Labyrinths: Selected Stories & Other Writings,Jorge Luis Borges,"Borges, Jorge Luis","Donald A. Yates, James E. Irby, André Maurois","=""0811200124""","=""9780811200127""",5,4.45,New Directions,Paperback,260,1964,1962,1988/01/01,2007/11/05,,,read,,,,1,0
18130,"A Wind in the Door (Time Quintet, #2)",Madeleine L'Engle,"L'Engle, Madeleine",,"=""""","=""9780440487616""",2,4.00,Dell Laurel-Leaf,Mass Market Paperback,203,1976,1973,,2009/01/31,,,read,,,,1,0
12938,King Lear,William Shakespeare,"Shakespeare, William",William James Rolfe,"=""""","=""""",4,3.91,Simon & Schuster,Mass Market Paperback,338,2004,1605,,2009/01/31,,,read,,,,1,0
19380,Candide,Voltaire,"Voltaire, Voltaire","Rockwell Kent, Walter Jerrold, Don Hagen, Sara Gioacchino Corcos","=""0486266893""","=""9780486266893""",4,3.77,Dover Publications,Paperback,129,1991,1759,,2009/01/31,,,read,,,,1,0
240008,Where the Sidewalk Ends: The Poems and Drawings of Shel Silverstein,Shel Silverstein,"Silverstein, Shel",,"=""0060256672""","=""9780060256678""",4,4.32,HarperCollins,Hardcover,175,1974,1974,,2009/01/31,,,read,,,,1,0
18376,Flowers for Algernon,Daniel Keyes,"Keyes, Daniel",,"=""""","=""""",3,4.18,Bantam,Mass Market Paperback,216,1975,1959,,2009/01/31,,,read,,,,1,0
5148,A Separate Peace,John Knowles,"Knowles, John",David Levithan,"=""""","=""""",1,3.59,Scribner,Paperback,208,2003,1959,,2009/01/31,,,read,,,,1,0
18135,Romeo and Juliet,William Shakespeare,"Shakespeare, William",,"=""""","=""""",3,3.74,Washington Square Press,Mass Market Paperback,281,2002,1597,,2009/01/31,,,read,,,,1,0
18131,"A Wrinkle in Time (A Wrinkle in Time Quintet, #1)",Madeleine L'Engle,"L'Engle, Madeleine",,"=""0440498058""","=""9780440498056""",2,3.99,Yearling Books,Paperback,211,1973,1962,,2009/01/31,,,read,,,,1,0
233818,Island of the Blue Dolphins,Scott O'Dell,"O'Dell, Scott",,"=""0440439884""","=""9780440439882""",3,3.86,Yearling Books,Paperback,184,1971,1960,,2009/01/31,,,read,,,,1,0
3980,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,E.L. Konigsburg,"Konigsburg, E.L.",,"=""0744583276""","=""9780744583274""",3,4.15,Walker Books Ltd,Paperback,178,2003,1967,,2009/01/31,,,read,,,,1,0
77142,Snow Falling on Cedars,David Guterson,"Guterson, David",,"=""067976402X""","=""9780679764021""",3,3.85,Vintage,Paperback,460,1995,1994,,2009/01/31,,,read,,,,1,0
297442,Ethan Frome,Edith Wharton,"Wharton, Edith",Anita Shreve,"=""0451527666""","=""9780451527660""",3,3.43,Signet Classics,Paperback,176,2000,1911,,2009/01/31,,,read,,,,1,0
353859,A Short History of the World,J.M. Roberts,"Roberts, J.M.",,"=""019511504X""","=""9780195115048""",4,3.78,"Oxford University Press, USA",Paperback,560,1997,1997,1999/01/01,2009/01/31,,,read,,,,1,0
7442,The Electric Kool-Aid Acid Test,Tom Wolfe,"Wolfe, Tom",,"=""0553380648""","=""9780553380644""",4,3.92,Bantam,Paperback,416,1999,1968,1989/01/01,2007/11/05,,,read,,,,1,0
2671,The Painted Word,Tom Wolfe,"Wolfe, Tom",,"=""0553380656""","=""9780553380651""",4,3.84,Bantam,Paperback,112,1999,1975,1997/01/01,2007/11/05,,,read,,,,1,0
58858,Traces Of The Past: Unraveling The Secrets Of Archaeology Through Chemistry,Joseph B. Lambert,"Lambert, Joseph B.",,"=""0738200271""","=""9780738200279""",3,3.86,Basic Books,Paperback,336,1998,1997,2000/01/01,2009/01/31,,,read,,,,1,0
265888,Designing the Earth: The Human Impulse to Shape Nature,David Bourdon,"Bourdon, David",,"=""0810932245""","=""9780810932241""",4,4.00,ABRAMS,Hardcover,240,1995,1995,1999/01/01,2009/01/31,,,read,,,,1,1
555184,"Midnight at the Well of Souls (Saga of the Well World, #1)",Jack L. Chalker,"Chalker, Jack L.",,"=""0743435222""","=""9780743435222""",2,3.97,Baen Books,Paperback,448,2002,1977,2006/01/01,2007/10/08,,,read,,,,1,0
7332,The Silmarillion,J.R.R. Tolkien,"Tolkien, J.R.R.","Christopher Tolkien, Ted Nasmith","=""0618391118""","=""9780618391110""",2,3.98,Houghton Mifflin Company,Hardcover,386,2004,1977,1993/01/01,2007/10/08,,,read,,,,1,0
5907,The Hobbit,J.R.R. Tolkien,"Tolkien, J.R.R.","Douglas A. Anderson, Michael Hague, Jemima Catlin","=""""","=""""",4,4.28,Houghton Mifflin,Paperback,366,2002,1937,1982/01/01,2007/10/08,,,read,,,,1,0
2956,The Adventures of Huckleberry Finn,Mark Twain,"Twain, Mark","Guy Cardwell, E.W. Kemble, John Seelye, Walter Trier, Tom Wilson, William Little Hughes","=""0142437174""","=""9780142437179""",3,3.83,Penguin Classics,Paperback,327,2002,1884,,2009/01/31,,,read,,,,1,0
1852,The Call of the Wild,Jack London,"London, Jack",Avi,"=""""","=""""",4,3.89,Scholastic,Mass Market Paperback,172,2001,1903,,2009/01/31,,,read,,,,1,0
1845,Into the Wild,Jon Krakauer,"Krakauer, Jon",,"=""0385486804""","=""9780385486804""",3,4.00,Anchor Books,Paperback,203,1997,1996,,2009/01/31,,,read,,,,1,0
187434,Hamlet: Prince of Denmark,William Shakespeare,"Shakespeare, William","Sylvan Barnet, Edward Hubler","=""""","=""""",4,4.03,Signet Classics,Mass Market Paperback,295,1963,1601,,2009/01/31,,,read,,,,1,0
240007,A Light in the Attic,Shel Silverstein,"Silverstein, Shel",,"=""0060256737""","=""9780060256739""",3,4.35,HarperCollins,Hardcover,175,1981,1981,,2009/01/31,,,read,,,,1,0
131633,"The Weird of the White Wolf (The Elric Saga, #3)",Michael Moorcock,"Moorcock, Michael",,"=""0441888054""","=""9780441888054""",3,3.96,Ace,Mass Market Paperback,159,1988,1977,,2009/01/31,,,read,,,,1,0
264765,Grunts,Mary Gentle,"Gentle, Mary",,"=""0451454537""","=""9780451454539""",5,3.53,Penguin Books USA Inc,Mass Market Paperback,464,1995,1992,,2009/01/31,,,read,,,,1,0
32094,"Nathaniel Hawthorne: The Scarlet Letter: Essays, Articles, Reviews",Elmer Kennedy-Andrews,"Kennedy-Andrews, Elmer",,"=""0231121911""","=""9780231121910""",4,3.37,Columbia University Press,Paperback,192,2000,2000,,2009/01/31,,,read,,,,1,0
35220,The Red Badge of Courage,Stephen Crane,"Crane, Stephen",,"=""1580495869""","=""9781580495868""",2,3.28,"Clayton, Del. : Prestwick House Literary Touchstone Classics,",Paperback,149,2006,1895,,2009/01/31,,,read,,,,1,0
15613,"Billy Budd, Sailor",Herman Melville,"Melville, Herman",,"=""1416523723""","=""9781416523727""",2,3.15,Pocket Books,Mass Market Paperback,166,2006,1924,,2009/01/31,,,read,,,,1,0
8146,The Stories of Vladimir Nabokov,Vladimir Nabokov,"Nabokov, Vladimir",,"=""""","=""""",3,4.29,Vintage,Paperback,685,1996,1995,,2009/01/31,,,read,,,,1,0
7588,A Portrait of the Artist as a Young Man,James Joyce,"Joyce, James","Seamus Deane, Dámaso Alonso, Antoaneta Ralian, Dana Crăciun","=""0142437344""","=""9780142437346""",3,3.63,Penguin Classics,Paperback,329,2003,1916,,2009/01/31,,,read,,,,1,0
52823,Tartuffe,Molière,"Molière, Molière","Martin Sorrell, Curtis Hidden Page","=""1854596373""","=""9781854596376""",3,3.66,Nick Hern Books,Paperback,180,2002,1664,,2009/01/31,,,read,,,,1,0
2175,Madame Bovary,Gustave Flaubert,"Flaubert, Gustave","Mark Overstall, Malcolm Bowie, Margaret Mauldon, Eleanor Marx-Aveling","=""0192840398""","=""9780192840394""",3,3.69,Oxford University Press,Paperback,329,2004,1856,,2009/01/31,,,read,,,,1,0
463378,The Sword of the Lictor,Gene Wolfe,"Wolfe, Gene",,"=""0671631934""","=""9780671631932""",4,4.18,Timescape Books,Hardcover,279,1981,1982,,2009/01/31,,,read,,,,1,0
322067,Soldier of the Mist (Latro #1),Gene Wolfe,"Wolfe, Gene",,"=""0812558154""","=""9780812558159""",4,3.96,Tor Books,Paperback,335,1987,1986,,2009/01/31,,,read,,,,1,0
463376,The Claw of the Conciliator,Gene Wolfe,"Wolfe, Gene",,"=""0671416162""","=""9780671416164""",4,3.98,Pocket,Paperback,303,1982,1981,,2009/01/31,,,read,,,,1,0
212739,The Studs Terkel Reader: My American Century,Studs Terkel,"Terkel, Studs","Calvin Trillin, Robert Coles","=""1595581774""","=""9781595581778""",5,4.22,"New Press, The",Paperback,532,2007,1997,,2009/01/31,,,read,,,,1,0
629,"Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus, #1)",Robert M. Pirsig,"Pirsig, Robert M.",,"=""0060589469""","=""9780060589462""",2,3.78,HarperTorch,Mass Market Paperback,540,2006,1974,1986/01/01,2009/01/31,,,read,,,,1,0
2744,"Anansi Boys (American Gods, #2)",Neil Gaiman,"Gaiman, Neil",,"=""0060515198""","=""9780060515195""",4,4.04,HarperCollins HarperTorch,Mass Market Paperback,387,2006,2005,2008/09/03,2008/09/06,,,read,,,,1,0
68527,"The Last Kingdom (The Saxon Stories, #1)",Bernard Cornwell,"Cornwell, Bernard",,"=""0060887184""","=""9780060887186""",4,4.26,Harper Paperbacks,Paperback,333,2006,2004,2008/09/02,2008/09/06,,,read,,,,1,1
592852,Warrener's Beastie: A Novel of the Deep,William R. Trotter,"Trotter, William R.",,"=""0786713283""","=""9780786713288""",3,3.41,Basic Books,Paperback,496,2006,2006,2008/08/30,2008/09/06,,,read,,,,1,0
359375,"Night Watch (Watch, #1)",Sergei Lukyanenko,"Lukyanenko, Sergei",Andrew Bromfield,"=""1401359795""","=""9781401359799""",3,3.97,Miramax Books,Paperback,455,2006,1998,2008/08/01,2008/08/25,,,read,,,,1,0
116257,"The System of the World (The Baroque Cycle, #3)",Neal Stephenson,"Stephenson, Neal",,"=""0060750863""","=""9780060750862""",5,4.33,William Morrow Paperbacks,Paperback,908,2005,2004,2006/01/01,2007/09/17,,,read,,,,1,1
77427,H.M.S. Surprise (Aubrey & Maturin #3),Patrick O'Brian,"O'Brian, Patrick",,"=""0393307611""","=""9780393307610""",5,4.43,W.W. Norton,Paperback,379,1991,1973,2008/06/26,2007/09/17,,,read,,,,1,1
102439,Rainbows End,Vernor Vinge,"Vinge, Vernor",,"=""0812536363""","=""9780812536362""",3,3.77,Tor Science Fiction,Paperback,381,2007,2006,2008/06/01,2008/06/26,,,read,,,,1,0
201991,"Epiphany of the Long Sun (The Book of the Long Sun, #3-4)",Gene Wolfe,"Wolfe, Gene",,"=""0312860722""","=""9780312860721""",3,4.25,Orb Books,Paperback,718,2000,1996,2008/02/01,2008/06/09,,,read,I got 50 pages from the end and never finished. ,,,1,0
3974,The Terror,Dan Simmons,"Simmons, Dan",,"=""0316017442""","=""9780316017442""",4,4.06,"Little, Brown and Company",Hardcover,769,2007,2007,2008/06/08,2008/05/28,,,read,,,,1,0
77425,Desolation Island (Aubrey & Maturin #5),Patrick O'Brian,"O'Brian, Patrick",,"=""039330812X""","=""9780393308129""",4,4.41,W. W. Norton  Company,Paperback,350,1991,1978,2008/02/04,2008/05/28,,,read,,,,1,1
77431,The Mauritius Command (Aubrey & Maturin #4),Patrick O'Brian,"O'Brian, Patrick",,"=""039330762X""","=""9780393307627""",4,4.36,W. W. Norton  Company,Paperback,348,1991,1977,2007/10/01,2007/10/29,,,read,,,,1,1
306399,The Good War: An Oral History of World War II,Studs Terkel,"Terkel, Studs",,"=""1565843436""","=""9781565843431""",5,4.29,New Press,Paperback,589,2004,1984,2008/01/15,2007/12/31,,,read,,,,1,1
49628,Cloud Atlas,David Mitchell,"Mitchell, David",,"=""0375507256""","=""9780375507250""",4,4.01,Random House,Paperback,509,2004,2004,,2008/05/28,,,read,,,,1,0
327738,Real World Research: A Resource for Social Scientists and Practitioner-Researchers,Colin Robson,"Robson, Colin",,"=""0631213058""","=""9780631213055""",4,3.66,Blackwell Publishing,Paperback,624,2002,1993,,2007/11/11,,,read,,,,1,0
95186,The Inheritance of Loss,Kiran Desai,"Desai, Kiran",,"=""0802142818""","=""9780802142818""",2,3.45,Grove Press,Paperback,357,2005,2005,2007/12/01,2007/12/31,,,read,"I didn't finish this book, nor did my partner.  This is another character driven novels in which the back story of each of the characters is so important and so complex that the overwhelming majority of the book is spent telling that backstory.  As a result, I couldn't actually tell what the main plot was by 2/3 through the book.<br/><br/>It's not that I don't like such books; it's more that I've read so many of them; Gabriel Garcia Marquez writes much like this, as hass Salman Rushdie, Isabel Allende, etc.",,,1,0
817357,"Yendi (Vlad Taltos, #2)",Steven Brust,"Brust, Steven",,"=""0441944604""","=""9780441944606""",3,4.13,Ace,Paperback,224,1987,1984,2007/12/31,2007/11/25,,,read,,,,1,0
288132,"Litany of the Long Sun (The Book of the Long Sun, #1-2)",Gene Wolfe,"Wolfe, Gene",,"=""0312872917""","=""9780312872915""",4,4.24,Orb Books,Paperback,543,2000,1994,2007/11/01,2007/11/11,,,read,,,,1,0
5826,Bel Canto,Ann Patchett,"Patchett, Ann",,"=""""","=""""",3,3.93,Harper Perennial,Paperback,318,2005,2001,,2007/11/12,,,read,,,,1,0
42933,"Tai-Pan (Asian Saga, #2)",James Clavell,"Clavell, James",,"=""""","=""""",3,4.28,Dell,Paperback,734,2009,1966,,2007/11/12,,,read,,,,1,0
119790,The Tao of Pooh,Benjamin Hoff,"Hoff, Benjamin",Ernest H. Shepard,"=""0140067477""","=""9780140067477""",4,4.00,Penguin Books,Paperback,158,1983,1982,,2007/11/12,,,read,,,,1,0
89055,The House of Sleep,Jonathan Coe,"Coe, Jonathan",,"=""0375700889""","=""9780375700880""",3,3.95,Vintage,Paperback,337,1999,1997,,2007/11/12,,,read,,,,1,0
77565,"The Fall of Hyperion (Hyperion Cantos, #2)",Dan Simmons,"Simmons, Dan",,"=""0553288202""","=""9780553288209""",4,4.22,Spectra Books,Mass Market Paperback,517,1995,1990,2007/11/01,2007/10/25,,,read,,,,1,0
16556,The Infinite Plan,Isabel Allende,"Allende, Isabel",Cornelia Rădulescu,"=""0060924985""","=""9780060924980""",4,3.76,Harper Perennial,Paperback,384,1994,1992,1998/01/01,2007/10/08,,,read,,,,1,0
